byz,rounds
0.05,15
0.05,15
0.05,17
0.05,18
0.05,19
0.05,20
0.05,15
0.05,16
0.05,16
0.05,15
0.05,19
0.05,16
0.05,20
0.05,18
0.05,20
0.05,19
0.05,15
0.05,20
0.05,16
0.05,16
0.05,15
0.05,18
0.05,17
0.05,22
0.05,16
0.05,18
0.05,18
0.05,15
0.05,17
0.05,18
0.05,16
0.05,16
0.05,19
0.05,16
0.05,17
0.05,20
0.05,18
0.05,26
0.05,16
0.05,22
0.05,20
0.05,23
0.05,20
0.05,17
0.05,16
0.05,16
0.05,18
0.05,15
0.05,15
0.05,15
0.05,19
0.05,21
0.05,16
0.05,21
0.05,16
0.05,18
0.05,17
0.05,19
0.05,16
0.05,24
0.05,16
0.05,19
0.05,18
0.05,16
0.05,15
0.05,17
0.05,19
0.05,19
0.05,17
0.05,15
0.05,25
0.05,16
0.05,16
0.05,15
0.05,23
0.05,27
0.05,15
0.05,16
0.05,15
0.05,18
0.05,16
0.05,17
0.05,16
0.05,19
0.05,16
0.05,17
0.05,18
0.05,23
0.05,16
0.05,16
0.05,15
0.05,18
0.05,17
0.05,21
0.05,19
0.05,22
0.05,18
0.05,16
0.05,17
0.05,16
0.05,19
0.05,18
0.05,22
0.05,16
0.05,21
0.05,16
0.05,17
0.05,15
0.05,23
0.05,16
0.05,16
0.05,17
0.05,16
0.05,16
0.05,15
0.05,20
0.05,19
0.05,15
0.05,16
0.05,16
0.05,15
0.05,19
0.05,15
0.05,20
0.05,18
0.05,17
0.05,17
0.05,17
0.05,18
0.05,18
0.05,22
0.05,15
0.05,16
0.05,15
0.05,23
0.05,15
0.05,17
0.05,17
0.05,15
0.05,18
0.05,17
0.05,19
0.05,15
0.05,20
0.05,16
0.05,16
0.05,17
0.05,21
0.05,20
0.05,20
0.05,17
0.05,16
0.05,15
0.05,21
0.05,20
0.05,16
0.05,20
0.05,15
0.05,15
0.05,18
0.05,19
0.05,15
0.05,17
0.05,15
0.05,17
0.05,16
0.05,18
0.05,18
0.05,15
0.05,15
0.05,17
0.05,18
0.05,15
0.05,21
0.05,15
0.05,14
0.05,18
0.05,16
0.05,20
0.05,15
0.05,16
0.05,18
0.05,38
0.05,18
0.05,15
0.05,16
0.05,16
0.05,19
0.05,25
0.05,15
0.05,16
0.05,20
0.05,16
0.05,20
0.05,18
0.05,17
0.05,22
0.05,16
0.05,15
0.05,19
0.05,16
0.05,15
0.05,19
0.05,16
0.05,17
0.05,16
0.05,18
0.05,29
0.05,18
0.05,23
0.05,21
0.05,15
0.05,18
0.05,19
0.05,17
0.05,16
0.05,15
0.05,18
0.05,38
0.05,29
0.05,23
0.05,26
0.05,16
0.05,15
0.05,16
0.05,15
0.05,15
0.05,18
0.05,16
0.05,27
0.05,15
0.05,17
0.05,15
0.05,15
0.05,17
0.05,15
0.05,17
0.05,15
0.05,16
0.05,17
0.05,15
0.05,15
0.05,15
0.05,18
0.05,22
0.05,19
0.05,21
0.05,19
0.05,24
0.05,25
0.05,15
0.05,18
0.05,16
0.05,15
0.05,15
0.05,17
0.05,25
0.05,18
0.05,22
0.05,15
0.05,16
0.05,16
0.05,16
0.05,15
0.05,15
0.05,22
0.05,25
0.05,17
0.05,17
0.05,16
0.05,25
0.05,16
0.05,25
0.05,15
0.05,17
0.05,17
0.05,16
0.05,17
0.05,32
0.05,18
0.05,17
0.05,15
0.05,16
0.05,16
0.05,19
0.05,22
0.05,19
0.05,23
0.05,16
0.05,15
0.05,20
0.05,17
0.05,20
0.05,21
0.05,17
0.05,21
0.05,15
0.05,20
0.05,17
0.05,15
0.05,15
0.05,18
0.05,16
0.05,15
0.05,19
0.05,18
0.05,15
0.05,15
0.05,33
0.05,17
0.05,19
0.05,16
0.05,19
0.05,16
0.05,19
0.05,19
0.05,15
0.05,17
0.05,22
0.05,15
0.05,20
0.05,19
0.05,15
0.05,15
0.05,16
0.05,16
0.05,16
0.05,18
0.05,21
0.05,15
0.05,16
0.05,16
0.05,20
0.05,18
0.05,15
0.05,15
0.05,21
0.05,16
0.05,19
0.05,16
0.05,17
0.05,15
0.05,17
0.05,16
0.05,18
0.05,16
0.05,21
0.05,16
0.05,17
0.05,17
0.05,22
0.05,15
0.05,14
0.05,21
0.05,19
0.05,15
0.05,22
0.05,25
0.05,19
0.05,16
0.05,18
0.05,20
0.05,15
0.05,16
0.05,18
0.05,15
0.05,18
0.05,16
0.05,15
0.05,17
0.05,18
0.05,22
0.05,17
0.05,15
0.05,22
0.05,17
0.05,15
0.05,16
0.05,18
0.05,24
0.05,16
0.05,15
0.05,16
0.05,15
0.05,18
0.05,16
0.05,15
0.05,17
0.05,22
0.05,21
0.05,19
0.05,16
0.05,16
0.05,15
0.05,15
0.05,16
0.05,19
0.05,16
0.05,22
0.05,18
0.05,15
0.05,16
0.05,16
0.05,16
0.05,15
0.05,19
0.05,19
0.05,19
0.05,24
0.05,17
0.05,18
0.05,19
0.05,18
0.05,15
0.05,16
0.05,19
0.05,17
0.05,15
0.05,23
0.05,19
0.05,15
0.05,21
0.05,17
0.05,15
0.05,16
0.05,15
0.05,17
0.05,15
0.05,15
0.05,15
0.05,17
0.05,17
0.05,17
0.05,22
0.05,17
0.05,20
0.05,16
0.05,19
0.05,16
0.05,15
0.05,19
0.05,16
0.05,23
0.05,15
0.05,15
0.05,19
0.05,16
0.05,17
0.05,22
0.05,17
0.05,21
0.05,16
0.05,16
0.05,16
0.05,17
0.05,16
0.05,16
0.05,19
0.05,15
0.05,16
0.05,16
0.05,16
0.05,21
0.05,16
0.05,15
0.05,19
0.05,17
0.05,19
0.05,17
0.05,16
0.05,16
0.05,15
0.05,26
0.05,15
0.05,21
0.05,15
0.05,16
0.05,21
0.05,17
0.05,21
0.05,15
0.05,25
0.05,17
0.05,15
0.05,22
0.05,26
0.05,18
0.05,16
0.05,18
0.05,18
0.05,15
0.05,23
0.05,19
0.05,16
0.05,17
0.05,20
0.05,22
0.05,15
0.05,15
0.05,15
0.05,23
0.05,16
0.05,20
0.05,15
0.05,19
0.05,19
0.05,15
0.05,19
0.05,15
0.05,23
0.05,16
0.05,15
0.05,16
0.05,15
0.05,20
0.05,20
0.05,15
0.05,20
0.05,17
0.05,15
0.05,18
0.05,17
0.05,35
0.05,17
0.05,16
0.05,19
0.05,17
0.05,17
0.05,22
0.05,21
0.05,16
0.05,15
0.05,17
0.05,15
0.05,24
0.05,19
0.05,21
0.05,17
0.05,18
0.05,16
0.05,17
0.05,22
0.05,18
0.05,20
0.05,21
0.05,19
0.05,17
0.05,21
0.05,20
0.05,18
0.05,16
0.05,16
0.05,15
0.05,16
0.05,20
0.05,21
0.05,20
0.05,16
0.05,19
0.05,15
0.05,16
0.05,18
0.05,26
0.05,16
0.05,15
0.05,18
0.05,19
0.05,16
0.05,16
0.05,17
0.05,22
0.05,18
0.05,19
0.05,15
0.05,14
0.05,15
0.05,17
0.05,17
0.05,16
0.05,17
0.05,15
0.05,17
0.05,15
0.05,15
0.05,15
0.05,23
0.05,18
0.05,16
0.05,19
0.05,15
0.05,17
0.05,18
0.05,17
0.05,23
0.05,16
0.05,18
0.05,20
0.05,17
0.05,17
0.05,16
0.05,18
0.05,21
0.05,19
0.05,17
0.05,16
0.05,16
0.05,20
0.05,15
0.05,17
0.05,18
0.05,18
0.05,19
0.05,17
0.05,17
0.05,20
0.05,16
0.05,19
0.05,22
0.05,17
0.05,17
0.05,18
0.05,19
0.05,17
0.05,23
0.05,21
0.05,14
0.05,17
0.05,16
0.05,21
0.05,17
0.05,15
0.05,16
0.05,15
0.05,16
0.05,21
0.05,18
0.05,15
0.05,18
0.05,16
0.05,17
0.05,21
0.05,15
0.05,16
0.05,15
0.05,19
0.05,16
0.05,20
0.05,19
0.05,16
0.05,17
0.05,15
0.05,17
0.05,21
0.05,17
0.05,19
0.05,17
0.05,20
0.05,16
0.05,16
0.05,16
0.05,18
0.05,16
0.05,17
0.05,15
0.05,17
0.05,16
0.05,17
0.05,15
0.05,21
0.05,18
0.10,99
0.10,119
0.10,94
0.10,88
0.10,96
0.10,61
0.10,84
0.10,55
0.10,67
0.10,57
0.10,103
0.10,79
0.10,106
0.10,73
0.10,94
0.10,132
0.10,83
0.10,94
0.10,94
0.10,68
0.10,61
0.10,90
0.10,53
0.10,56
0.10,72
0.10,78
0.10,59
0.10,161
0.10,104
0.10,102
0.10,78
0.10,70
0.10,83
0.10,56
0.10,116
0.10,56
0.10,85
0.10,68
0.10,74
0.10,58
0.10,56
0.10,102
0.10,97
0.10,75
0.10,111
0.10,57
0.10,90
0.10,82
0.10,65
0.10,123
0.10,102
0.10,54
0.10,76
0.10,67
0.10,71
0.10,65
0.10,80
0.10,89
0.10,105
0.10,99
0.10,123
0.10,67
0.10,60
0.10,105
0.10,53
0.10,187
0.10,67
0.10,66
0.10,55
0.10,81
0.10,88
0.10,93
0.10,68
0.10,120
0.10,71
0.10,93
0.10,52
0.10,62
0.10,78
0.10,85
0.10,96
0.10,79
0.10,71
0.10,56
0.10,107
0.10,87
0.10,44
0.10,105
0.10,62
0.10,76
0.10,72
0.10,113
0.10,58
0.10,60
0.10,46
0.10,95
0.10,56
0.10,61
0.10,82
0.10,60
0.10,55
0.10,80
0.10,126
0.10,82
0.10,74
0.10,81
0.10,106
0.10,61
0.10,91
0.10,68
0.10,87
0.10,65
0.10,65
0.10,163
0.10,154
0.10,79
0.10,71
0.10,64
0.10,55
0.10,83
0.10,71
0.10,53
0.10,83
0.10,121
0.10,89
0.10,69
0.10,102
0.10,51
0.10,96
0.10,95
0.10,71
0.10,118
0.10,71
0.10,67
0.10,57
0.10,93
0.10,109
0.10,63
0.10,69
0.10,68
0.10,61
0.10,92
0.10,71
0.10,66
0.10,103
0.10,84
0.10,181
0.10,89
0.10,118
0.10,86
0.10,60
0.10,122
0.10,81
0.10,94
0.10,52
0.10,93
0.10,79
0.10,95
0.10,56
0.10,57
0.10,148
0.10,60
0.10,64
0.10,86
0.10,86
0.10,100
0.10,91
0.10,62
0.10,72
0.10,65
0.10,108
0.10,49
0.10,85
0.10,92
0.10,66
0.10,134
0.10,66
0.10,68
0.10,54
0.10,82
0.10,88
0.10,200
0.10,123
0.10,87
0.10,87
0.10,77
0.10,104
0.10,101
0.10,73
0.10,72
0.10,81
0.10,60
0.10,55
0.10,63
0.10,53
0.10,72
0.10,64
0.10,85
0.10,51
0.10,53
0.10,84
0.10,74
0.10,58
0.10,43
0.10,67
0.10,55
0.10,47
0.10,71
0.10,132
0.10,56
0.10,62
0.10,115
0.10,92
0.10,96
0.10,63
0.10,46
0.10,155
0.10,54
0.10,130
0.10,89
0.10,82
0.10,89
0.10,47
0.10,94
0.10,48
0.10,108
0.10,59
0.10,84
0.10,90
0.10,64
0.10,84
0.10,54
0.10,44
0.10,117
0.10,65
0.10,53
0.10,81
0.10,96
0.10,105
0.10,62
0.10,91
0.10,83
0.10,87
0.10,131
0.10,90
0.10,70
0.10,69
0.10,91
0.10,67
0.10,148
0.10,58
0.10,45
0.10,54
0.10,86
0.10,61
0.10,49
0.10,78
0.10,61
0.10,72
0.10,53
0.10,109
0.10,62
0.10,101
0.10,84
0.10,167
0.10,58
0.10,56
0.10,89
0.10,53
0.10,67
0.10,67
0.10,70
0.10,71
0.10,54
0.10,96
0.10,125
0.10,75
0.10,48
0.10,76
0.10,62
0.10,85
0.10,82
0.10,61
0.10,72
0.10,109
0.10,78
0.10,120
0.10,87
0.10,66
0.10,65
0.10,61
0.10,85
0.10,71
0.10,70
0.10,60
0.10,64
0.10,50
0.10,134
0.10,51
0.10,76
0.10,87
0.10,55
0.10,59
0.10,81
0.10,73
0.10,73
0.10,54
0.10,80
0.10,64
0.10,65
0.10,98
0.10,70
0.10,81
0.10,62
0.10,76
0.10,57
0.10,93
0.10,74
0.10,56
0.10,52
0.10,117
0.10,87
0.10,76
0.10,59
0.10,66
0.10,72
0.10,47
0.10,73
0.10,81
0.10,108
0.10,58
0.10,67
0.10,142
0.10,70
0.10,129
0.10,78
0.10,65
0.10,95
0.10,88
0.10,76
0.10,42
0.10,57
0.10,110
0.10,73
0.10,44
0.10,129
0.10,78
0.10,75
0.10,92
0.10,72
0.10,124
0.10,83
0.10,96
0.10,70
0.10,83
0.10,85
0.10,59
0.10,83
0.10,56
0.10,108
0.10,63
0.10,105
0.10,119
0.10,98
0.10,70
0.10,62
0.10,79
0.10,91
0.10,94
0.10,56
0.10,60
0.10,91
0.10,55
0.10,104
0.10,68
0.10,75
0.10,56
0.10,76
0.10,53
0.10,79
0.10,61
0.10,56
0.10,95
0.10,85
0.10,126
0.10,68
0.10,73
0.10,138
0.10,95
0.10,61
0.10,62
0.10,91
0.10,71
0.10,73
0.10,79
0.10,80
0.10,52
0.10,108
0.10,74
0.10,68
0.10,91
0.10,79
0.10,182
0.10,69
0.10,68
0.10,51
0.10,70
0.10,87
0.10,61
0.10,58
0.10,80
0.10,46
0.10,93
0.10,95
0.10,59
0.10,61
0.10,96
0.10,82
0.10,59
0.10,70
0.10,132
0.10,81
0.10,77
0.10,76
0.10,97
0.10,82
0.10,80
0.10,54
0.10,83
0.10,77
0.10,59
0.10,55
0.10,117
0.10,108
0.10,59
0.10,41
0.10,60
0.10,74
0.10,63
0.10,106
0.10,70
0.10,63
0.10,70
0.10,75
0.10,96
0.10,89
0.10,53
0.10,53
0.10,43
0.10,84
0.10,99
0.10,70
0.10,108
0.10,81
0.10,48
0.10,62
0.10,69
0.10,63
0.10,87
0.10,68
0.10,78
0.10,79
0.10,90
0.10,68
0.10,84
0.10,48
0.10,62
0.10,76
0.10,64
0.10,106
0.10,70
0.10,50
0.10,109
0.10,77
0.10,74
0.10,67
0.10,99
0.10,57
0.10,79
0.10,55
0.10,44
0.10,109
0.10,78
0.10,63
0.10,98
0.10,62
0.10,97
0.10,62
0.10,73
0.10,98
0.10,77
0.10,81
0.10,88
0.10,65
0.10,71
0.10,90
0.10,109
0.10,76
0.10,118
0.10,67
0.10,71
0.10,54
0.10,54
0.10,105
0.10,58
0.10,70
0.10,64
0.10,65
0.10,125
0.10,74
0.10,93
0.10,91
0.10,122
0.10,64
0.10,60
0.10,72
0.10,143
0.10,56
0.10,90
0.10,97
0.10,45
0.10,78
0.10,88
0.10,53
0.10,157
0.10,81
0.10,69
0.10,80
0.10,54
0.10,82
0.10,60
0.10,68
0.10,72
0.10,70
0.10,72
0.10,96
0.10,78
0.10,70
0.10,47
0.10,76
0.10,57
0.10,73
0.10,98
0.10,65
0.10,113
0.10,74
0.10,83
0.10,137
0.10,72
0.10,61
0.10,54
0.10,63
0.10,46
0.10,42
0.10,61
0.10,110
0.10,69
0.10,63
0.10,69
0.10,126
0.10,98
0.10,89
0.10,72
0.10,56
0.10,59
0.10,63
0.10,60
0.10,68
0.10,60
0.10,74
0.10,84
0.10,63
0.10,85
0.10,86
0.10,84
0.10,59
0.10,162
0.10,74
0.10,111
0.10,87
0.10,88
0.10,117
0.10,62
0.10,124
0.10,72
0.10,52
0.10,55
0.10,104
0.10,57
0.10,113
0.10,82
0.10,48
0.10,110
0.10,69
0.10,73
0.10,64
0.10,53
0.10,105
0.10,55
0.10,64
0.10,96
0.10,69
0.10,73
0.10,69
0.10,71
0.10,61
0.10,43
0.10,98
0.10,71
0.10,57
0.10,92
0.10,61
0.10,72
0.10,93
0.10,74
0.10,77
0.10,59
0.10,132
0.10,67
0.10,64
0.10,73
0.10,63
0.10,54
0.10,126
0.10,66
0.10,71
0.10,89
0.10,45
0.10,71
0.10,64
0.10,105
0.10,79
0.10,92
0.10,100
0.10,61
0.10,81
0.10,65
0.10,80
0.10,56
0.10,73
0.10,56
0.10,87
0.10,62
0.10,72
0.10,58
0.10,92
0.10,58
0.10,57
0.10,69
0.10,97
0.10,79
0.10,68
0.10,63
0.10,61
0.10,99
0.10,127
0.10,94
0.10,115
0.10,135
0.10,71
0.10,57
0.10,85
0.10,75
0.10,69
0.10,66
0.10,54
0.10,74
0.10,64
0.10,89
0.10,52
0.10,115
0.10,79
0.10,104
0.10,94
0.10,48
0.10,76
0.10,37
0.10,114
0.10,52
0.10,156
0.10,68
0.10,79
0.10,53
0.10,67
0.10,52
0.10,54
0.10,127
0.10,67
0.10,77
0.10,46
0.10,135
0.10,52
0.10,74
0.10,56
0.10,68
0.10,71
0.10,55
0.10,67
0.10,80
0.10,91
0.10,71
0.10,56
0.10,91
0.10,71
0.10,72
0.10,86
0.10,68
0.10,82
0.10,74
0.10,69
0.10,87
0.10,70
0.10,81
0.10,58
0.10,71
0.10,89
0.10,78
0.10,67
0.10,96
0.10,66
0.10,56
0.10,57
0.10,85
0.10,64
0.10,92
0.10,90
0.10,59
0.10,57
0.10,112
0.10,66
0.10,79
0.10,70
0.10,48
0.10,88
0.10,79
0.10,73
0.10,68
0.10,61
0.10,80
0.10,119
0.10,122
0.10,97
0.10,69
0.10,62
0.10,147
0.10,61
0.10,72
0.10,57
0.10,74
0.10,73
0.10,73
0.10,104
0.10,63
0.10,88
0.10,62
0.10,72
0.10,139
0.10,103
0.10,63
0.10,80
0.10,54
0.10,72
0.10,82
0.10,54
0.10,55
0.10,68
0.10,84
0.10,70
0.10,134
0.10,92
0.10,106
0.10,186
0.10,61
0.10,119
0.10,79
0.10,88
0.10,59
0.10,68
0.10,72
0.10,64
0.10,77
0.10,71
0.10,83
0.10,77
0.10,87
0.10,138
0.10,55
0.10,75
0.10,65
0.10,60
0.10,55
0.10,91
0.10,49
0.10,52
0.10,78
0.10,58
0.10,66
0.10,65
0.10,78
0.10,69
0.10,133
0.10,88
0.10,84
0.10,74
0.10,63
0.10,79
0.10,81
0.10,65
0.10,64
0.10,56
0.10,90
0.10,58
0.10,61
0.10,52
0.10,66
0.10,80
0.10,85
0.10,76
0.10,71
0.10,65
0.10,51
0.10,103
0.10,71
0.10,62
0.10,55
0.10,147
0.10,67
0.10,156
0.10,75
0.10,55
0.10,101
0.10,72
0.10,72
0.10,126
0.10,69
0.10,56
0.10,60
0.10,74
0.10,67
0.10,58
0.10,45
0.10,66
0.10,79
0.10,148
0.10,66
0.10,73
0.10,44
0.10,47
0.10,66
0.10,96
0.10,72
0.10,86
0.10,137
0.10,56
0.10,94
0.10,71
0.10,52
0.10,80
0.10,60
0.10,61
0.10,56
0.10,75
0.10,73
0.10,73
0.10,72
0.10,42
0.10,73
0.10,82
0.10,42
0.10,58
0.10,75
0.10,81
0.10,108
0.10,48
0.10,77
0.10,56
0.10,102
0.10,44
0.10,137
0.10,95
0.10,53
0.10,54
0.10,89
0.10,72
0.10,65
0.10,80
0.10,124
0.10,70
0.10,103
0.10,66
0.10,65
0.10,55
0.10,87
0.10,58
0.10,82
0.10,96
0.10,89
0.10,49
0.10,57
0.10,81
0.10,55
0.10,72
0.10,54
0.10,60
0.10,98
0.10,89
0.10,60
0.10,64
0.10,66
0.10,65
0.10,75
0.10,168
0.10,58
0.10,103
0.10,83
0.10,57
0.10,87
0.10,88
0.10,65
0.10,109
0.10,120
0.10,114
0.10,78
0.10,107
0.10,116
0.10,73
0.10,62
0.10,77
0.10,94
0.10,81
0.10,62
0.10,87
0.10,80
0.10,74
0.10,80
0.10,58
0.10,54
0.10,73
0.10,72
0.10,79
0.10,62
0.10,81
0.10,59
0.10,60
0.10,82
0.10,78
0.10,74
0.10,81
0.10,71
0.10,71
0.10,63
0.10,59
0.10,56
0.10,69
0.10,111
0.10,54
0.10,58
0.10,57
0.10,42
0.10,57
0.10,96
0.10,177
0.10,62
0.10,76
0.10,82
0.10,90
0.10,99
0.10,169
0.10,70
0.10,69
0.10,59
0.10,63
0.10,50
0.10,92
0.10,103
0.10,103
0.10,76
0.10,97
0.10,67
0.10,51
0.10,84
0.10,45
0.10,134
0.10,81
0.10,55
0.10,88
0.10,128
0.10,76
0.10,68
0.10,135
0.10,60
0.10,83
0.10,62
0.10,56
0.10,112
0.10,100
0.10,110
0.10,72
0.10,88
0.10,60
0.15,642
0.15,1000
0.15,278
0.15,778
0.15,1000
0.15,1000
0.15,638
0.15,483
0.15,1000
0.15,1000
0.15,1000
0.15,570
0.15,1000
0.15,141
0.15,538
0.15,428
0.15,193
0.15,1000
0.15,1000
0.15,124
0.15,1000
0.15,1000
0.15,1000
0.15,582
0.15,523
0.15,1000
0.15,1000
0.15,1000
0.15,264
0.15,1000
0.15,376
0.15,193
0.15,1000
0.15,1000
0.15,1000
0.15,154
0.15,1000
0.15,683
0.15,243
0.15,1000
0.15,234
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,84
0.15,1000
0.15,145
0.15,452
0.15,1000
0.15,1000
0.15,351
0.15,426
0.15,634
0.15,484
0.15,1000
0.15,1000
0.15,603
0.15,1000
0.15,1000
0.15,632
0.15,1000
0.15,213
0.15,361
0.15,1000
0.15,101
0.15,260
0.15,657
0.15,126
0.15,1000
0.15,1000
0.15,345
0.15,215
0.15,542
0.15,124
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,486
0.15,1000
0.15,360
0.15,128
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,788
0.15,281
0.15,1000
0.15,502
0.15,510
0.15,426
0.15,231
0.15,1000
0.15,1000
0.15,108
0.15,1000
0.15,875
0.15,432
0.15,843
0.15,621
0.15,1000
0.15,1000
0.15,706
0.15,144
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,168
0.15,1000
0.15,975
0.15,1000
0.15,473
0.15,736
0.15,394
0.15,1000
0.15,1000
0.15,842
0.15,1000
0.15,89
0.15,1000
0.15,902
0.15,811
0.15,123
0.15,1000
0.15,402
0.15,1000
0.15,638
0.15,1000
0.15,1000
0.15,475
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,131
0.15,1000
0.15,1000
0.15,1000
0.15,357
0.15,326
0.15,918
0.15,1000
0.15,149
0.15,132
0.15,571
0.15,1000
0.15,1000
0.15,605
0.15,302
0.15,908
0.15,1000
0.15,1000
0.15,756
0.15,907
0.15,1000
0.15,1000
0.15,1000
0.15,420
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,638
0.15,1000
0.15,1000
0.15,480
0.15,343
0.15,1000
0.15,1000
0.15,1000
0.15,584
0.15,700
0.15,691
0.15,486
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,116
0.15,155
0.15,582
0.15,740
0.15,1000
0.15,1000
0.15,795
0.15,212
0.15,1000
0.15,617
0.15,1000
0.15,762
0.15,209
0.15,1000
0.15,1000
0.15,1000
0.15,513
0.15,1000
0.15,1000
0.15,1000
0.15,388
0.15,740
0.15,337
0.15,1000
0.15,1000
0.15,870
0.15,213
0.15,123
0.15,966
0.15,1000
0.15,768
0.15,332
0.15,266
0.15,1000
0.15,1000
0.15,1000
0.15,173
0.15,1000
0.15,1000
0.15,1000
0.15,120
0.15,596
0.15,900
0.15,1000
0.15,1000
0.15,1000
0.15,808
0.15,968
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,292
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,624
0.15,262
0.15,459
0.15,490
0.15,1000
0.15,1000
0.15,293
0.15,682
0.15,208
0.15,166
0.15,1000
0.15,712
0.15,1000
0.15,894
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,867
0.15,1000
0.15,394
0.15,524
0.15,843
0.15,682
0.15,460
0.15,1000
0.15,344
0.15,1000
0.15,1000
0.15,660
0.15,1000
0.15,841
0.15,978
0.15,182
0.15,1000
0.15,847
0.15,455
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,796
0.15,304
0.15,427
0.15,621
0.15,741
0.15,837
0.15,138
0.15,1000
0.15,107
0.15,98
0.15,1000
0.15,1000
0.15,1000
0.15,189
0.15,1000
0.15,349
0.15,711
0.15,1000
0.15,331
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,242
0.15,1000
0.15,521
0.15,306
0.15,1000
0.15,800
0.15,1000
0.15,1000
0.15,1000
0.15,444
0.15,266
0.15,322
0.15,1000
0.15,776
0.15,633
0.15,1000
0.15,598
0.15,180
0.15,1000
0.15,1000
0.15,1000
0.15,829
0.15,1000
0.15,395
0.15,493
0.15,426
0.15,222
0.15,1000
0.15,1000
0.15,670
0.15,234
0.15,1000
0.15,583
0.15,1000
0.15,1000
0.15,498
0.15,484
0.15,177
0.15,396
0.15,310
0.15,354
0.15,649
0.15,608
0.15,1000
0.15,1000
0.15,1000
0.15,606
0.15,1000
0.15,1000
0.15,1000
0.15,95
0.15,805
0.15,618
0.15,1000
0.15,1000
0.15,861
0.15,600
0.15,1000
0.15,263
0.15,147
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,243
0.15,627
0.15,1000
0.15,319
0.15,1000
0.15,210
0.15,1000
0.15,746
0.15,1000
0.15,1000
0.15,435
0.15,354
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,852
0.15,912
0.15,713
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,193
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,324
0.15,1000
0.15,1000
0.15,138
0.15,894
0.15,1000
0.15,1000
0.15,278
0.15,192
0.15,95
0.15,1000
0.15,1000
0.15,154
0.15,1000
0.15,394
0.15,145
0.15,1000
0.15,143
0.15,183
0.15,1000
0.15,1000
0.15,1000
0.15,159
0.15,1000
0.15,580
0.15,301
0.15,1000
0.15,138
0.15,773
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,584
0.15,518
0.15,234
0.15,380
0.15,1000
0.15,404
0.15,244
0.15,725
0.15,521
0.15,1000
0.15,1000
0.15,1000
0.15,161
0.15,562
0.15,1000
0.15,1000
0.15,157
0.15,1000
0.15,204
0.15,171
0.15,1000
0.15,85
0.15,371
0.15,117
0.15,1000
0.15,1000
0.15,175
0.15,1000
0.15,1000
0.15,481
0.15,831
0.15,1000
0.15,116
0.15,115
0.15,822
0.15,1000
0.15,1000
0.15,182
0.15,1000
0.15,1000
0.15,151
0.15,527
0.15,1000
0.15,944
0.15,655
0.15,871
0.15,1000
0.15,714
0.15,490
0.15,1000
0.15,766
0.15,1000
0.15,638
0.15,1000
0.15,1000
0.15,771
0.15,931
0.15,1000
0.15,1000
0.15,451
0.15,257
0.15,407
0.15,1000
0.15,627
0.15,1000
0.15,1000
0.15,387
0.15,1000
0.15,1000
0.15,957
0.15,335
0.15,1000
0.15,103
0.15,340
0.15,119
0.15,1000
0.15,772
0.15,1000
0.15,385
0.15,371
0.15,127
0.15,1000
0.15,1000
0.15,576
0.15,346
0.15,1000
0.15,200
0.15,1000
0.15,1000
0.15,391
0.15,1000
0.15,1000
0.15,915
0.15,745
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,235
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,652
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,819
0.15,973
0.15,555
0.15,1000
0.15,715
0.15,146
0.15,615
0.15,706
0.15,317
0.15,1000
0.15,1000
0.15,1000
0.15,398
0.15,1000
0.15,227
0.15,749
0.15,400
0.15,584
0.15,176
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,385
0.15,919
0.15,1000
0.15,413
0.15,1000
0.15,1000
0.15,132
0.15,1000
0.15,1000
0.15,957
0.15,1000
0.15,87
0.15,1000
0.15,877
0.15,115
0.15,1000
0.15,219
0.15,347
0.15,1000
0.15,151
0.15,304
0.15,349
0.15,115
0.15,333
0.15,1000
0.15,1000
0.15,241
0.15,859
0.15,290
0.15,169
0.15,715
0.15,345
0.15,1000
0.15,679
0.15,804
0.15,1000
0.15,994
0.15,176
0.15,1000
0.15,640
0.15,1000
0.15,1000
0.15,285
0.15,1000
0.15,299
0.15,1000
