byz,rounds
0.02,25
0.02,25
0.02,28
0.02,24
0.02,25
0.02,24
0.02,25
0.02,25
0.02,27
0.02,24
0.02,25
0.02,25
0.02,26
0.02,26
0.05,24
0.05,50
0.05,24
0.05,34
0.05,24
0.05,24
0.05,24
0.05,39
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,25
0.05,25
0.05,30
0.05,23
0.05,24
0.05,34
0.05,24
0.05,24
0.05,24
0.05,30
0.05,24
0.05,24
0.05,24
0.05,25
0.05,25
0.05,29
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,42
0.05,24
0.05,25
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,25
0.05,24
0.05,24
0.05,24
0.05,24
0.05,28
0.05,24
0.05,24
0.05,24
0.05,26
0.05,24
0.05,23
0.05,24
0.05,24
0.05,24
0.05,27
0.05,24
0.05,24
0.05,24
0.05,24
0.05,31
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,23
0.05,24
0.05,25
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,26
0.05,24
0.05,27
0.05,25
0.05,24
0.05,23
0.05,24
0.05,24
0.05,34
0.05,24
0.05,24
0.05,25
0.05,24
0.05,30
0.05,23
0.05,24
0.05,23
0.05,24
0.05,24
0.05,31
0.05,25
0.05,41
0.05,24
0.05,24
0.05,24
0.05,24
0.05,33
0.05,24
0.05,24
0.05,24
0.05,23
0.05,24
0.05,24
0.05,24
0.05,24
0.05,25
0.05,24
0.05,24
0.05,24
0.05,29
0.05,24
0.05,24
0.05,25
0.05,24
0.05,24
0.05,37
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,39
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,25
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,25
0.05,24
0.05,24
0.05,24
0.05,24
0.05,28
0.05,28
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,25
0.05,25
0.05,24
0.05,24
0.05,24
0.05,34
0.05,24
0.05,24
0.05,24
0.05,24
0.05,26
0.05,24
0.05,26
0.05,24
0.05,24
0.05,24
0.05,24
0.05,25
0.05,29
0.05,24
0.05,24
0.05,31
0.05,24
0.05,24
0.05,26
0.05,24
0.05,24
0.05,25
0.05,24
0.05,24
0.05,28
0.05,24
0.05,28
0.05,24
0.05,24
0.05,26
0.05,25
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,25
0.05,25
0.05,25
0.05,24
0.05,25
0.05,31
0.05,24
0.05,24
0.05,24
0.05,39
0.05,25
0.05,24
0.05,24
0.05,23
0.05,24
0.05,25
0.05,24
0.05,26
0.05,25
0.05,24
0.05,24
0.05,23
0.05,23
0.05,23
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,25
0.05,35
0.05,24
0.05,40
0.05,24
0.05,24
0.05,29
0.05,24
0.05,25
0.05,24
0.05,24
0.05,35
0.05,24
0.05,23
0.05,23
0.05,25
0.05,24
0.05,24
0.05,24
0.05,33
0.05,23
0.05,23
0.05,24
0.05,35
0.05,24
0.05,24
0.05,35
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,23
0.05,24
0.05,24
0.05,25
0.05,24
0.05,39
0.05,24
0.05,25
0.05,24
0.05,24
0.05,25
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,23
0.05,24
0.05,26
0.05,24
0.05,29
0.05,23
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,23
0.05,23
0.05,32
0.05,24
0.05,24
0.05,24
0.05,38
0.05,24
0.05,24
0.05,24
0.05,25
0.05,24
0.05,29
0.05,24
0.05,24
0.05,25
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,26
0.05,24
0.05,24
0.05,23
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,27
0.05,24
0.05,30
0.05,24
0.05,24
0.05,26
0.05,24
0.05,25
0.05,26
0.05,24
0.05,28
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,23
0.05,36
0.05,24
0.05,29
0.05,24
0.05,26
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,26
0.05,25
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,25
0.05,26
0.05,28
0.05,24
0.05,24
0.05,24
0.05,24
0.05,23
0.05,24
0.05,24
0.05,24
0.05,24
0.05,23
0.05,25
0.05,23
0.05,24
0.05,24
0.05,24
0.05,24
0.05,26
0.05,24
0.05,23
0.05,24
0.05,25
0.05,25
0.05,24
0.05,24
0.05,23
0.05,24
0.05,24
0.05,37
0.05,29
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,37
0.05,24
0.05,24
0.05,32
0.05,24
0.05,23
0.05,24
0.05,24
0.05,24
0.05,39
0.05,24
0.05,24
0.05,24
0.05,25
0.05,24
0.05,24
0.05,24
0.05,24
0.05,26
0.05,23
0.05,24
0.05,25
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,23
0.05,24
0.05,25
0.05,24
0.05,24
0.05,24
0.05,25
0.05,33
0.05,24
0.05,24
0.05,24
0.05,24
0.05,28
0.05,24
0.05,24
0.05,24
0.05,33
0.05,25
0.05,24
0.05,23
0.05,24
0.05,24
0.05,24
0.05,25
0.05,23
0.05,24
0.05,24
0.05,24
0.05,24
0.05,27
0.05,25
0.05,24
0.05,24
0.05,24
0.05,26
0.05,24
0.05,27
0.05,25
0.05,25
0.05,24
0.05,24
0.05,24
0.05,24
0.05,25
0.05,24
0.05,24
0.05,24
0.05,23
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,23
0.05,50
0.05,24
0.05,24
0.05,23
0.05,24
0.05,24
0.05,28
0.05,31
0.05,24
0.05,25
0.05,24
0.05,28
0.05,25
0.05,24
0.05,24
0.05,24
0.05,24
0.05,26
0.05,24
0.05,25
0.05,25
0.05,23
0.05,24
0.05,24
0.05,31
0.05,24
0.05,25
0.05,24
0.05,30
0.05,26
0.05,23
0.05,24
0.05,24
0.05,24
0.05,25
0.05,24
0.05,30
0.05,24
0.05,23
0.05,23
0.05,24
0.05,24
0.05,28
0.05,25
0.05,24
0.05,31
0.05,24
0.05,24
0.05,24
0.05,41
0.05,32
0.05,25
0.05,34
0.05,24
0.05,24
0.05,24
0.05,24
0.05,25
0.05,24
0.05,27
0.05,24
0.05,24
0.05,24
0.05,23
0.05,24
0.05,30
0.05,29
0.05,23
0.05,32
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,23
0.05,24
0.05,24
0.05,24
0.05,24
0.05,25
0.05,24
0.05,23
0.05,30
0.05,25
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,25
0.05,24
0.05,24
0.05,24
0.05,26
0.05,23
0.05,24
0.05,25
0.05,24
0.05,24
0.05,25
0.05,24
0.05,29
0.05,24
0.05,29
0.05,24
0.05,28
0.05,24
0.05,24
0.05,24
0.05,24
0.05,23
0.05,24
0.05,24
0.05,28
0.05,24
0.05,24
0.05,24
0.05,24
0.05,29
0.05,24
0.05,24
0.05,48
0.05,24
0.05,25
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,29
0.05,24
0.05,25
0.05,24
0.05,24
0.05,24
0.05,24
0.05,28
0.05,31
0.05,42
0.05,36
0.05,24
0.05,24
0.05,24
0.05,24
0.05,32
0.05,30
0.05,30
0.05,24
0.05,24
0.05,24
0.05,25
0.05,24
0.05,24
0.05,24
0.05,53
0.05,24
0.05,36
0.05,24
0.05,24
0.05,23
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,25
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,35
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,26
0.05,24
0.05,24
0.05,24
0.05,24
0.05,25
0.05,50
0.05,25
0.05,25
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,27
0.05,25
0.05,24
0.05,24
0.05,35
0.05,23
0.05,25
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,23
0.05,30
0.05,24
0.05,23
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,28
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,23
0.05,24
0.05,23
0.05,26
0.05,24
0.05,24
0.05,24
0.05,23
0.05,24
0.05,24
0.05,31
0.05,25
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,27
0.05,28
0.05,24
0.05,46
0.05,24
0.05,25
0.05,27
0.05,24
0.05,24
0.05,27
0.05,24
0.05,24
0.05,28
0.05,25
0.05,24
0.05,36
0.05,23
0.05,24
0.05,24
0.05,32
0.05,24
0.05,24
0.05,24
0.05,24
0.05,31
0.05,23
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,38
0.05,26
0.05,24
0.05,26
0.05,24
0.05,24
0.05,24
0.05,24
0.05,23
0.05,24
0.05,24
0.05,25
0.05,24
0.05,24
0.05,24
0.05,24
0.05,23
0.05,24
0.05,34
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,32
0.05,30
0.05,24
0.05,24
0.05,25
0.05,25
0.05,24
0.05,25
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,30
0.05,24
0.05,30
0.05,24
0.05,24
0.05,23
0.05,24
0.05,30
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,25
0.05,24
0.05,25
0.05,25
0.05,24
0.05,27
0.05,24
0.05,25
0.05,25
0.05,24
0.05,24
0.05,24
0.05,48
0.05,24
0.05,23
0.05,24
0.05,24
0.05,24
0.05,24
0.05,28
0.05,24
0.05,26
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,36
0.05,23
0.05,24
0.05,33
0.05,36
0.05,24
0.05,24
0.05,24
0.05,42
0.05,47
0.05,24
0.05,46
0.05,30
0.05,24
0.05,23
0.05,26
0.05,24
0.05,25
0.05,24
0.05,28
0.05,36
0.05,25
0.05,25
0.05,24
0.05,24
0.05,32
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,28
0.05,24
0.05,24
0.05,24
0.05,23
0.05,24
0.05,24
0.05,25
0.05,29
0.05,24
0.05,50
0.05,24
0.05,24
0.05,25
0.05,24
0.05,24
0.05,24
0.05,25
0.05,24
0.05,24
0.05,24
0.05,24
0.05,25
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,26
0.05,35
0.05,25
0.05,25
0.05,23
0.05,24
0.05,24
0.05,24
0.05,31
0.05,24
0.05,24
0.05,24
0.05,24
0.05,32
0.05,24
0.05,24
0.05,43
0.05,28
0.05,24
0.05,24
0.05,24
0.05,23
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,27
0.05,25
0.05,24
0.05,24
0.05,29
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,26
0.05,25
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.10,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
0.15,1000
